015784	北海道	白老郡白老町
015814	北海道	勇払郡厚真町
015849	北海道	虻田郡洞爺湖町
015857	北海道	勇払郡安平町
015865	北海道	勇払郡むかわ町
016012	北海道	沙流郡日高町
016021	北海道	沙流郡平取町
016047	北海道	新冠郡新冠町
016071	北海道	浦河郡浦河町
016080	北海道	様似郡様似町
016098	北海道	幌泉郡えりも町
016101	北海道	日高郡新ひだか町
016314	北海道	河東郡音更町
016322	北海道	河東郡士幌町
016331	北海道	河東郡上士幌町
016349	北海道	河東郡鹿追町
016357	北海道	上川郡新得町
016365	北海道	上川郡清水町
016373	北海道	河西郡芽室町
016381	北海道	河西郡中札内村
016390	北海道	河西郡更別村
016411	北海道	広尾郡大樹町
016420	北海道	広尾郡広尾町
016438	北海道	中川郡幕別町
016446	北海道	中川郡池田町
016454	北海道	中川郡豊頃町
016462	北海道	中川郡本別町
016471	北海道	足寄郡足寄町
016489	北海道	足寄郡陸別町
016497	北海道	十勝郡浦幌町
016616	北海道	釧路郡釧路町
016624	北海道	厚岸郡厚岸町
016632	北海道	厚岸郡浜中町
016641	北海道	川上郡標茶町
016659	北海道	川上郡弟子屈町
016675	北海道	阿寒郡鶴居村
016683	北海道	白糠郡白糠町
016918	北海道	野付郡別海町
016926	北海道	標津郡中標津町
016934	北海道	標津郡標津町
016942	北海道	目梨郡羅臼町
016951	北海道	色丹村
016969	北海道	古宇郡泊村
016977	北海道	留夜別村
016985	北海道	留別村
016993	北海道	紗那村
017001	北海道	蘂取村
023019	青森県	東津軽郡平内町
023035	青森県	東津軽郡今別町
023043	青森県	東津軽郡蓬田村
023078	青森県	東津軽郡外ヶ浜町
023213	青森県	西津軽郡鰺ヶ沢町
023230	青森県	西津軽郡深浦町
023434	青森県	中津軽郡西目屋村
023612	青森県	南津軽郡藤崎町
023621	青森県	南津軽郡大鰐町
023671	青森県	南津軽郡田舎館村
023817	青森県	北津軽郡板柳町
023841	青森県	北津軽郡鶴田町
023876	青森県	北津軽郡中泊町
024015	青森県	上北郡野辺地町
024023	青森県	上北郡七戸町
024058	青森県	上北郡六戸町
024066	青森県	上北郡横浜町
024082	青森県	上北郡東北町
024112	青森県	上北郡六ヶ所村
024121	青森県	上北郡おいらせ町
024236	青森県	下北郡大間町
024244	青森県	下北郡東通村
024252	青森県	下北郡風間浦村
024261	青森県	下北郡佐井村
024414	青森県	三戸郡三戸町
024422	青森県	三戸郡五戸町
024431	青森県	三戸郡田子町
024457	青森県	三戸郡南部町
024465	青森県	三戸郡階上町
024503	青森県	三戸郡新郷村
033014	岩手県	岩手郡雫石町
033022	岩手県	岩手郡葛巻町
033031	岩手県	岩手郡岩手町
033219	岩手県	紫波郡紫波町
033227	岩手県	紫波郡矢巾町
033669	岩手県	和賀郡西和賀町
033812	岩手県	胆沢郡金ケ崎町
034029	岩手県	西磐井郡平泉町
034410	岩手県	気仙郡住田町
034614	岩手県	上閉伊郡大槌町
034827	岩手県	下閉伊郡山田町
034835	岩手県	下閉伊郡岩泉町
034843	岩手県	下閉伊郡田野畑村
034851	岩手県	下閉伊郡普代村
035017	岩手県	九戸郡軽米町
035033	岩手県	九戸郡野田村
035068	岩手県	九戸郡九戸村
035076	岩手県	九戸郡洋野町
035246	岩手県	二戸郡一戸町
043010	宮城県	刈田郡蔵王町
043028	宮城県	刈田郡七ヶ宿町
043214	宮城県	柴田郡大河原町
043222	宮城県	柴田郡村田町
043231	宮城県	柴田郡柴田町
043249	宮城県	柴田郡川崎町
043419	宮城県	伊具郡丸森町
043613	宮城県	亘理郡亘理町
043621	宮城県	亘理郡山元町
044016	宮城県	宮城郡松島町
044041	宮城県	宮城郡七ヶ浜町
044067	宮城県	宮城郡利府町
044211	宮城県	黒川郡大和町
044229	宮城県	黒川郡大郷町
044245	宮城県	黒川郡大衡村
044440	宮城県	加美郡色麻町
044458	宮城県	加美郡加美町
045012	宮城県	遠田郡涌谷町
045055	宮城県	遠田郡美里町
045811	宮城県	牡鹿郡女川町
046060	宮城県	本吉郡南三陸町
053031	秋田県	鹿角郡小坂町
053279	秋田県	北秋田郡上小阿仁村
053465	秋田県	山本郡藤里町
053481	秋田県	山本郡三種町
053490	秋田県	山本郡八峰町
053619	秋田県	南秋田郡五城目町
053635	秋田県	南秋田郡八郎潟町
053660	秋田県	南秋田郡井川町
053686	秋田県	南秋田郡大潟村
054348	秋田県	仙北郡美郷町
054631	秋田県	雄勝郡羽後町
054640	秋田県	雄勝郡東成瀬村
063011	山形県	東村山郡山辺町
063029	山形県	東村山郡中山町
063215	山形県	西村山郡河北町
063223	山形県	西村山郡西川町
063231	山形県	西村山郡朝日町
063240	山形県	西村山郡大江町
063410	山形県	北村山郡大石田町
063614	山形県	最上郡金山町
063622	山形県	最上郡最上町
063631	山形県	最上郡舟形町
063649	山形県	最上郡真室川町
063657	山形県	最上郡大蔵村
063665	山形県	最上郡鮭川村
063673	山形県	最上郡戸沢村
063819	山形県	東置賜郡高畠町
063827	山形県	東置賜郡川西町
064017	山形県	西置賜郡小国町
064025	山形県	西置賜郡白鷹町
064033	山形県	西置賜郡飯豊町
064262	山形県	東田川郡三川町
064289	山形県	東田川郡庄内町
064611	山形県	飽海郡遊佐町
073016	福島県	伊達郡桑折町
073032	福島県	伊達郡国見町
073083	福島県	伊達郡川俣町
073229	福島県	安達郡大玉村
073423	福島県	岩瀬郡鏡石町
073440	福島県	岩瀬郡天栄村
073628	福島県	南会津郡下郷町
073644	福島県	南会津郡檜枝岐村
073679	福島県	南会津郡只見町
073687	福島県	南会津郡南会津町
074021	福島県	耶麻郡北塩原村
074055	福島県	耶麻郡西会津町
074071	福島県	耶麻郡磐梯町
074080	福島県	耶麻郡猪苗代町
074217	福島県	河沼郡会津坂下町
074225	福島県	河沼郡湯川村
074233	福島県	河沼郡柳津町
074446	福島県	大沼郡三島町
074454	福島県	大沼郡金山町
074462	福島県	大沼郡昭和村
074471	福島県	大沼郡会津美里町
074616	福島県	西白河郡西郷村
074641	福島県	西白河郡泉崎村
074659	福島県	西白河郡中島村
074667	福島県	西白河郡矢吹町
074811	福島県	東白川郡棚倉町
074829	福島県	東白川郡矢祭町
074837	福島県	東白川郡塙町
074845	福島県	東白川郡鮫川村
075019	福島県	石川郡石川町
075027	福島県	石川郡玉川村
075035	福島県	石川郡平田村
075043	福島県	石川郡浅川町
075051	福島県	石川郡古殿町
075213	福島県	田村郡三春町
075221	福島県	田村郡小野町
075418	福島県	双葉郡広野町
075426	福島県	双葉郡楢葉町
075434	福島県	双葉郡富岡町
075442	福島県	双葉郡川内村
075451	福島県	双葉郡大熊町
075469	福島県	双葉郡双葉町
075477	福島県	双葉郡浪江町
075485	福島県	双葉郡葛尾村
075612	福島県	相馬郡新地町
075647	福島県	相馬郡飯舘村
083020	茨城県	東茨城郡茨城町
083097	茨城県	東茨城郡大洗町
083101	茨城県	東茨城郡城里町
083411	茨城県	那珂郡東海村
083640	茨城県	久慈郡大子町
084425	茨城県	稲敷郡美浦村
084433	茨城県	稲敷郡阿見町
084476	茨城県	稲敷郡河内町
085219	茨城県	結城郡八千代町
085421	茨城県	猿島郡五霞町
085464	茨城県	猿島郡境町
085642	茨城県	北相馬郡利根町
093017	栃木県	河内郡上三川町
093424	栃木県	芳賀郡益子町
093432	栃木県	芳賀郡茂木町
093441	栃木県	芳賀郡市貝町
093459	栃木県	芳賀郡芳賀町
093611	栃木県	下都賀郡壬生町
093645	栃木県	下都賀郡野木町
093840	栃木県	塩谷郡塩谷町
093866	栃木県	塩谷郡高根沢町
094072	栃木県	那須郡那須町
094111	栃木県	那須郡那珂川町
103446	群馬県	北群馬郡榛東村
103454	群馬県	北群馬郡吉岡町
103667	群馬県	多野郡上野村
103675	群馬県	多野郡神流町
103829	群馬県	甘楽郡下仁田町
103837	群馬県	甘楽郡南牧村
103845	群馬県	甘楽郡甘楽町
104213	群馬県	吾妻郡中之条町
104248	群馬県	吾妻郡長野原町
104256	群馬県	吾妻郡嬬恋村
104264	群馬県	吾妻郡草津町
104281	群馬県	吾妻郡高山村
104299	群馬県	吾妻郡東吾妻町
104434	群馬県	利根郡片品村
104442	群馬県	利根郡川場村
104485	群馬県	利根郡昭和村
104493	群馬県	利根郡みなかみ町
104647	群馬県	佐波郡玉村町
105210	群馬県	邑楽郡板倉町
105228	群馬県	邑楽郡明和町
105236	群馬県	邑楽郡千代田町
105244	群馬県	邑楽郡大泉町
105252	群馬県	邑楽郡邑楽町
113018	埼玉県	北足立郡伊奈町
113247	埼玉県	入間郡三芳町
113263	埼玉県	入間郡毛呂山町
113271	埼玉県	入間郡越生町
113417	埼玉県	比企郡滑川町
113425	埼玉県	比企郡嵐山町
113433	埼玉県	比企郡小川町
113468	埼玉県	比企郡川島町
113476	埼玉県	比企郡吉見町
113484	埼玉県	比企郡鳩山町
113492	埼玉県	比企郡ときがわ町
113611	埼玉県	秩父郡横瀬町
113620	埼玉県	秩父郡皆野町
113638	埼玉県	秩父郡長瀞町
113654	埼玉県	秩父郡小鹿野町
113697	埼玉県	秩父郡東秩父村
113816	埼玉県	児玉郡美里町
113832	埼玉県	児玉郡神川町
113859	埼玉県	児玉郡上里町
114081	埼玉県	大里郡寄居町
114421	埼玉県	南埼玉郡宮代町
114642	埼玉県	北葛飾郡杉戸町
114651	埼玉県	北葛飾郡松伏町
123226	千葉県	印旛郡酒々井町
123293	千葉県	印旛郡栄町
123421	千葉県	香取郡神崎町
123471	千葉県	香取郡多古町
123498	千葉県	香取郡東庄町
124036	千葉県	山武郡九十九里町
124095	千葉県	山武郡芝山町
124109	千葉県	山武郡横芝光町
124214	千葉県	長生郡一宮町
124222	千葉県	長生郡睦沢町
124231	千葉県	長生郡長生村
124249	千葉県	長生郡白子町
124265	千葉県	長生郡長柄町
124273	千葉県	長生郡長南町
124419	千葉県	夷隅郡大多喜町
124435	千葉県	夷隅郡御宿町
124630	千葉県	安房郡鋸南町
133035	東京都	西多摩郡瑞穂町
133051	東京都	西多摩郡日の出町
133078	東京都	西多摩郡檜原村
133086	東京都	西多摩郡奥多摩町
133612	東京都	大島町
133621	東京都	利島村
133639	東京都	新島村
133647	東京都	神津島村
133817	東京都	三宅村
133825	東京都	御蔵島村
134015	東京都	八丈町
134023	東京都	青ヶ島村
134210	東京都	小笠原村
143014	神奈川県	三浦郡葉山町
143219	神奈川県	高座郡寒川町
143413	神奈川県	中郡大磯町
143421	神奈川県	中郡二宮町
143618	神奈川県	足柄上郡中井町
143626	神奈川県	足柄上郡大井町
143634	神奈川県	足柄上郡松田町
143642	神奈川県	足柄上郡山北町
143669	神奈川県	足柄上郡開成町
143821	神奈川県	足柄下郡箱根町
143839	神奈川県	足柄下郡真鶴町
143847	神奈川県	足柄下郡湯河原町
144011	神奈川県	愛甲郡愛川町
144029	神奈川県	愛甲郡清川村
153079	新潟県	北蒲原郡聖籠町
153427	新潟県	西蒲原郡弥彦村
153613	新潟県	南蒲原郡田上町
153851	新潟県	東蒲原郡阿賀町
154059	新潟県	三島郡出雲崎町
154610	新潟県	南魚沼郡湯沢町
154822	新潟県	中魚沼郡津南町
155047	新潟県	刈羽郡刈羽村
155811	新潟県	岩船郡関川村
155861	新潟県	岩船郡粟島浦村
163210	富山県	中新川郡舟橋村
163228	富山県	中新川郡上市町
163236	富山県	中新川郡立山町
163422	富山県	下新川郡入善町
163431	富山県	下新川郡朝日町
173240	石川県	能美郡川北町
173614	石川県	河北郡津幡町
173657	石川県	河北郡内灘町
173843	石川県	羽咋郡志賀町
173860	石川県	羽咋郡宝達志水町
174076	石川県	鹿島郡中能登町
174611	石川県	鳳珠郡穴水町
174637	石川県	鳳珠郡能登町
183229	福井県	吉田郡永平寺町
183822	福井県	今立郡池田町
184047	福井県	南条郡南越前町
184233	福井県	丹生郡越前町
184420	福井県	三方郡美浜町
184811	福井県	大飯郡高浜町
184837	福井県	大飯郡おおい町
185019	福井県	三方上中郡若狭町
193461	山梨県	西八代郡市川三郷町
193640	山梨県	南巨摩郡早川町
193658	山梨県	南巨摩郡身延町
193666	山梨県	南巨摩郡南部町
193682	山梨県	南巨摩郡富士川町
193844	山梨県	中巨摩郡昭和町
194221	山梨県	南都留郡道志村
194239	山梨県	南都留郡西桂町
194247	山梨県	南都留郡忍野村
194255	山梨県	南都留郡山中湖村
194298	山梨県	南都留郡鳴沢村
194301	山梨県	南都留郡富士河口湖町
194425	山梨県	北都留郡小菅村
194433	山梨県	北都留郡丹波山村
203033	長野県	南佐久郡小海町
203041	長野県	南佐久郡川上村
203050	長野県	南佐久郡南牧村
203068	長野県	南佐久郡南相木村
203076	長野県	南佐久郡北相木村
203092	長野県	南佐久郡佐久穂町
203211	長野県	北佐久郡軽井沢町
203238	長野県	北佐久郡御代田町
203246	長野県	北佐久郡立科町
203491	長野県	小県郡青木村
203505	長野県	小県郡長和町
203611	長野県	諏訪郡下諏訪町
203629	長野県	諏訪郡富士見町
203637	長野県	諏訪郡原村
203823	長野県	上伊那郡辰野町
203831	長野県	上伊那郡箕輪町
203840	長野県	上伊那郡飯島町
203858	長野県	上伊那郡南箕輪村
203866	長野県	上伊那郡中川村
203882	長野県	上伊那郡宮田村
204021	長野県	下伊那郡松川町
204030	長野県	下伊那郡高森町
204048	長野県	下伊那郡阿南町
204072	長野県	下伊那郡阿智村
204099	長野県	下伊那郡平谷村
204102	長野県	下伊那郡根羽村
204111	長野県	下伊那郡下條村
204129	長野県	下伊那郡売木村
204137	長野県	下伊那郡天龍村
204145	長野県	下伊那郡泰阜村
204153	長野県	下伊那郡喬木村
204161	長野県	下伊那郡豊丘村
204170	長野県	下伊那郡大鹿村
204226	長野県	木曽郡上松町
204234	長野県	木曽郡南木曽町
204251	長野県	木曽郡木祖村
204293	長野県	木曽郡王滝村
204307	長野県	木曽郡大桑村
204323	長野県	木曽郡木曽町
204463	長野県	東筑摩郡麻績村
204480	長野県	東筑摩郡生坂村
204501	長野県	東筑摩郡山形村
204510	長野県	東筑摩郡朝日村
204528	長野県	東筑摩郡筑北村
204811	長野県	北安曇郡池田町
204820	長野県	北安曇郡松川村
204854	長野県	北安曇郡白馬村
204862	長野県	北安曇郡小谷村
205214	長野県	埴科郡坂城町
205419	長野県	上高井郡小布施町
205435	長野県	上高井郡高山村
205613	長野県	下高井郡山ノ内町
205621	長野県	下高井郡木島平村
205630	長野県	下高井郡野沢温泉村
205834	長野県	上水内郡信濃町
205885	長野県	上水内郡小川村
205907	長野県	上水内郡飯綱町
206024	長野県	下水内郡栄村
213021	岐阜県	羽島郡岐南町
213039	岐阜県	羽島郡笠松町
213411	岐阜県	養老郡養老町
213616	岐阜県	不破郡垂井町
213624	岐阜県	不破郡関ケ原町
213811	岐阜県	安八郡神戸町
213829	岐阜県	安八郡輪之内町
213837	岐阜県	安八郡安八町
214019	岐阜県	揖斐郡揖斐川町
214035	岐阜県	揖斐郡大野町
214043	岐阜県	揖斐郡池田町
214213	岐阜県	本巣郡北方町
215015	岐阜県	加茂郡坂祝町
215023	岐阜県	加茂郡富加町
215031	岐阜県	加茂郡川辺町
215040	岐阜県	加茂郡七宗町
215058	岐阜県	加茂郡八百津町
215066	岐阜県	加茂郡白川町
215074	岐阜県	加茂郡東白川村
215210	岐阜県	可児郡御嵩町
216046	岐阜県	大野郡白川村
223018	静岡県	賀茂郡東伊豆町
223026	静岡県	賀茂郡河津町
223042	静岡県	賀茂郡南伊豆町
223051	静岡県	賀茂郡松崎町
223069	静岡県	賀茂郡西伊豆町
223255	静岡県	田方郡函南町
223417	静岡県	駿東郡清水町
223425	静岡県	駿東郡長泉町
223441	静岡県	駿東郡小山町
224243	静岡県	榛原郡吉田町
224294	静岡県	榛原郡川根本町
224618	静岡県	周智郡森町
233021	愛知県	愛知郡東郷町
233421	愛知県	西春日井郡豊山町
233617	愛知県	丹羽郡大口町
233625	愛知県	丹羽郡扶桑町
234249	愛知県	海部郡大治町
234257	愛知県	海部郡蟹江町
234273	愛知県	海部郡飛島村
234419	愛知県	知多郡阿久比町
234427	愛知県	知多郡東浦町
234451	愛知県	知多郡南知多町
234460	愛知県	知多郡美浜町
234478	愛知県	知多郡武豊町
235016	愛知県	額田郡幸田町
235610	愛知県	北設楽郡設楽町
235628	愛知県	北設楽郡東栄町
235636	愛知県	北設楽郡豊根村
243035	三重県	桑名郡木曽岬町
243248	三重県	員弁郡東員町
243418	三重県	三重郡菰野町
243434	三重県	三重郡朝日町
243442	三重県	三重郡川越町
244414	三重県	多気郡多気町
244422	三重県	多気郡明和町
244431	三重県	多気郡大台町
244619	三重県	度会郡玉城町
244708	三重県	度会郡度会町
244716	三重県	度会郡大紀町
244724	三重県	度会郡南伊勢町
245437	三重県	北牟婁郡紀北町
245615	三重県	南牟婁郡御浜町
245623	三重県	南牟婁郡紀宝町
253839	滋賀県	蒲生郡日野町
253847	滋賀県	蒲生郡竜王町
254258	滋賀県	愛知郡愛荘町
254410	滋賀県	犬上郡豊郷町
254428	滋賀県	犬上郡甲良町
254436	滋賀県	犬上郡多賀町
263036	京都府	乙訓郡大山崎町
263222	京都府	久世郡久御山町
263435	京都府	綴喜郡井手町
263443	京都府	綴喜郡宇治田原町
263648	京都府	相楽郡笠置町
263656	京都府	相楽郡和束町
263664	京都府	相楽郡精華町
263672	京都府	相楽郡南山城村
264075	京都府	船井郡京丹波町
264636	京都府	与謝郡伊根町
264652	京都府	与謝郡与謝野町
273015	大阪府	三島郡島本町
273210	大阪府	豊能郡豊能町
273228	大阪府	豊能郡能勢町
273414	大阪府	泉北郡忠岡町
273619	大阪府	泉南郡熊取町
273627	大阪府	泉南郡田尻町
273660	大阪府	泉南郡岬町
273813	大阪府	南河内郡太子町
273821	大阪府	南河内郡河南町
273830	大阪府	南河内郡千早赤阪村
283011	兵庫県	川辺郡猪名川町
283657	兵庫県	多可郡多可町
283819	兵庫県	加古郡稲美町
283827	兵庫県	加古郡播磨町
284424	兵庫県	神崎郡市川町
284432	兵庫県	神崎郡福崎町
284467	兵庫県	神崎郡神河町
284645	兵庫県	揖保郡太子町
284815	兵庫県	赤穂郡上郡町
285013	兵庫県	佐用郡佐用町
285854	兵庫県	美方郡香美町
285862	兵庫県	美方郡新温泉町
293229	奈良県	山辺郡山添村
293423	奈良県	生駒郡平群町
293431	奈良県	生駒郡三郷町
293440	奈良県	生駒郡斑鳩町
293458	奈良県	生駒郡安堵町
293610	奈良県	磯城郡川西町
293628	奈良県	磯城郡三宅町
293636	奈良県	磯城郡田原本町
293857	奈良県	宇陀郡曽爾村
293865	奈良県	宇陀郡御杖村
294012	奈良県	高市郡高取町
294021	奈良県	高市郡明日香村
294241	奈良県	北葛城郡上牧町
294250	奈良県	北葛城郡王寺町
294268	奈良県	北葛城郡広陵町
294276	奈良県	北葛城郡河合町
294411	奈良県	吉野郡吉野町
294420	奈良県	吉野郡大淀町
294438	奈良県	吉野郡下市町
294446	奈良県	吉野郡黒滝村
294462	奈良県	吉野郡天川村
294471	奈良県	吉野郡野迫川村
294497	奈良県	吉野郡十津川村
294501	奈良県	吉野郡下北山村
294519	奈良県	吉野郡上北山村
294527	奈良県	吉野郡川上村
294535	奈良県	吉野郡東吉野村
303046	和歌山県	海草郡紀美野町
303411	和歌山県	伊都郡かつらぎ町
303437	和歌山県	伊都郡九度山町
303445	和歌山県	伊都郡高野町
303615	和歌山県	有田郡湯浅町
303623	和歌山県	有田郡広川町
303666	和歌山県	有田郡有田川町
303810	和歌山県	日高郡美浜町
303828	和歌山県	日高郡日高町
303836	和歌山県	日高郡由良町
303909	和歌山県	日高郡印南町
303917	和歌山県	日高郡みなべ町
303925	和歌山県	日高郡日高川町
304018	和歌山県	西牟婁郡白浜町
304042	和歌山県	西牟婁郡上富田町
304069	和歌山県	西牟婁郡すさみ町
304212	和歌山県	東牟婁郡那智勝浦町
304221	和歌山県	東牟婁郡太地町
304247	和歌山県	東牟婁郡古座川町
304271	和歌山県	東牟婁郡北山村
304280	和歌山県	東牟婁郡串本町
313025	鳥取県	岩美郡岩美町
313254	鳥取県	八頭郡若桜町
313289	鳥取県	八頭郡智頭町
313297	鳥取県	八頭郡八頭町
313645	鳥取県	東伯郡三朝町
313700	鳥取県	東伯郡湯梨浜町
313718	鳥取県	東伯郡琴浦町
313726	鳥取県	東伯郡北栄町
313840	鳥取県	西伯郡日吉津村
313866	鳥取県	西伯郡大山町
313891	鳥取県	西伯郡南部町
313904	鳥取県	西伯郡伯耆町
314013	鳥取県	日野郡日南町
314021	鳥取県	日野郡日野町
314030	鳥取県	日野郡江府町
323438	島根県	仁多郡奥出雲町
323861	島根県	飯石郡飯南町
324418	島根県	邑智郡川本町
324485	島根県	邑智郡美郷町
324493	島根県	邑智郡邑南町
325015	島根県	鹿足郡津和野町
325058	島根県	鹿足郡吉賀町
325252	島根県	隠岐郡海士町
325261	島根県	隠岐郡西ノ島町
325279	島根県	隠岐郡知夫村
325287	島根県	隠岐郡隠岐の島町
333468	岡山県	和気郡和気町
334235	岡山県	都窪郡早島町
334456	岡山県	浅口郡里庄町
334618	岡山県	小田郡矢掛町
335860	岡山県	真庭郡新庄村
336068	岡山県	苫田郡鏡野町
336220	岡山県	勝田郡勝央町
336238	岡山県	勝田郡奈義町
336432	岡山県	英田郡西粟倉村
336637	岡山県	久米郡久米南町
336661	岡山県	久米郡美咲町
336815	岡山県	加賀郡吉備中央町
343021	広島県	安芸郡府中町
343048	広島県	安芸郡海田町
343072	広島県	安芸郡熊野町
343099	広島県	安芸郡坂町
343684	広島県	山県郡安芸太田町
343692	広島県	山県郡北広島町
344311	広島県	豊田郡大崎上島町
344621	広島県	世羅郡世羅町
345458	広島県	神石郡神石高原町
353051	山口県	大島郡周防大島町
353213	山口県	玖珂郡和木町
353418	山口県	熊毛郡上関町
353434	山口県	熊毛郡田布施町
353442	山口県	熊毛郡平生町
355020	山口県	阿武郡阿武町
363014	徳島県	勝浦郡勝浦町
363022	徳島県	勝浦郡上勝町
363219	徳島県	名東郡佐那河内村
363413	徳島県	名西郡石井町
363421	徳島県	名西郡神山町
363685	徳島県	那賀郡那賀町
363839	徳島県	海部郡牟岐町
363871	徳島県	海部郡美波町
363880	徳島県	海部郡海陽町
364011	徳島県	板野郡松茂町
364029	徳島県	板野郡北島町
364037	徳島県	板野郡藍住町
364045	徳島県	板野郡板野町
364053	徳島県	板野郡上板町
364681	徳島県	美馬郡つるぎ町
364894	徳島県	三好郡東みよし町
373222	香川県	小豆郡土庄町
373249	香川県	小豆郡小豆島町
373419	香川県	木田郡三木町
373648	香川県	香川郡直島町
373869	香川県	綾歌郡宇多津町
373877	香川県	綾歌郡綾川町
374032	香川県	仲多度郡琴平町
374041	香川県	仲多度郡多度津町
374067	香川県	仲多度郡まんのう町
383562	愛媛県	越智郡上島町
383864	愛媛県	上浮穴郡久万高原町
384011	愛媛県	伊予郡松前町
384020	愛媛県	伊予郡砥部町
384224	愛媛県	喜多郡内子町
384429	愛媛県	西宇和郡伊方町
384844	愛媛県	北宇和郡松野町
384887	愛媛県	北宇和郡鬼北町
385069	愛媛県	南宇和郡愛南町
393011	高知県	安芸郡東洋町
393029	高知県	安芸郡奈半利町
393037	高知県	安芸郡田野町
393045	高知県	安芸郡安田町
393053	高知県	安芸郡北川村
393061	高知県	安芸郡馬路村
393070	高知県	安芸郡芸西村
393410	高知県	長岡郡本山町
393444	高知県	長岡郡大豊町
393631	高知県	土佐郡土佐町
393649	高知県	土佐郡大川村
393860	高知県	吾川郡いの町
393878	高知県	吾川郡仁淀川町
394017	高知県	高岡郡中土佐町
394025	高知県	高岡郡佐川町
394033	高知県	高岡郡越知町
394050	高知県	梼原町
394106	高知県	高岡郡日高村
394114	高知県	高岡郡津野町
394122	高知県	高岡郡四万十町
394246	高知県	幡多郡大月町
394271	高知県	幡多郡三原村
394289	高知県	幡多郡黒潮町
403415	福岡県	糟屋郡宇美町
403423	福岡県	糟屋郡篠栗町
403431	福岡県	糟屋郡志免町
403440	福岡県	須恵町
403458	福岡県	糟屋郡新宮町
403482	福岡県	糟屋郡久山町
403491	福岡県	糟屋郡粕屋町
403814	福岡県	遠賀郡芦屋町
403822	福岡県	遠賀郡水巻町
403831	福岡県	遠賀郡岡垣町
403849	福岡県	遠賀郡遠賀町
404012	福岡県	鞍手郡小竹町
404021	福岡県	鞍手郡鞍手町
